time,x,y,yaw,speed,steer,signed_cte
1784779722.916,70.199242,-326.465424,-88.443,15.746,-0.00016,-0.21311
1784779723.068,70.200798,-326.990540,-88.447,15.758,-0.00031,-0.21235
1784779723.220,70.202301,-327.515991,-88.450,15.770,0.00032,-0.21165
1784779723.368,70.203789,-328.041931,-88.451,15.781,0.00019,-0.21096
1784779723.520,70.205322,-328.568115,-88.451,15.792,0.00004,-0.21033
1784779723.674,70.206779,-329.094696,-88.451,15.802,0.00055,-0.21001
1784779723.837,70.208145,-329.621033,-88.452,15.727,0.00041,-0.20993
1784779723.989,70.209534,-330.141327,-88.451,15.566,-0.00121,-0.20981
1784779724.140,70.211014,-330.660431,-88.451,15.578,-0.00288,-0.20960
1784779724.288,70.212532,-331.179993,-88.458,15.590,-0.00657,-0.20935
1784779724.438,70.213936,-331.699860,-88.476,15.605,-0.00812,-0.20921
1784779724.590,70.215065,-332.220215,-88.511,15.619,-0.01087,-0.20933
1784779724.736,70.215759,-332.741089,-88.561,15.633,-0.01297,-0.20988
1784779724.886,70.215782,-333.262451,-88.626,15.646,-0.01289,-0.21109
1784779725.039,70.215118,-333.784271,-88.700,15.659,-0.01343,-0.21298
1784779725.190,70.213791,-334.306519,-88.777,15.673,-0.01260,-0.21554
1784779725.338,70.211906,-334.829285,-88.856,15.687,-0.01271,-0.21870
1784779725.490,70.209457,-335.352478,-88.933,15.698,-0.01271,-0.22281
1784779725.636,70.206161,-335.875946,-89.009,15.706,-0.01161,-0.22816
1784779725.789,70.201996,-336.399628,-89.084,15.712,-0.01138,-0.23445
1784779725.944,70.197212,-336.923462,-89.155,15.718,-0.01014,-0.24136
1784779726.096,70.191902,-337.447479,-89.224,15.722,-0.00984,-0.24880
1784779726.249,70.186127,-337.971588,-89.286,15.725,-0.00871,-0.25670
1784779726.403,70.179993,-338.495850,-89.344,15.725,-0.00855,-0.26254
1784779726.551,70.173256,-339.020020,-89.394,15.726,-0.00848,-0.26031
1784779726.703,70.165909,-339.544312,-89.443,15.727,-0.00830,-0.25239
1784779726.854,70.157990,-340.068542,-89.490,15.729,-0.00689,-0.24503
1784779727.000,70.149704,-340.592773,-89.538,15.730,-0.00527,-0.23803
1784779727.153,70.141174,-341.117004,-89.581,15.732,-0.00351,-0.23129
1784779727.306,70.132446,-341.641174,-89.612,15.732,-0.00156,-0.22557
1784779727.452,70.123421,-342.165588,-89.632,15.735,-0.00034,-0.22183
1784779727.605,70.114136,-342.689941,-89.642,15.737,0.00088,-0.21900
1784779727.758,70.104774,-343.214478,-89.643,15.740,0.00139,-0.21625
1784779727.907,70.095436,-343.739136,-89.640,15.747,0.00189,-0.21347
1784779728.057,70.086235,-344.264038,-89.633,15.755,0.00318,-0.21055
1784779728.210,70.077286,-344.789276,-89.621,15.767,0.00450,-0.20736
1784779728.358,70.068474,-345.314880,-89.602,15.780,0.00598,-0.20404
1784779728.509,70.059715,-345.840881,-89.573,15.792,0.00700,-0.20065
1784779728.661,70.051186,-346.367310,-89.538,15.806,0.00779,-0.19702
1784779728.808,70.042938,-346.893738,-89.496,15.735,0.00883,-0.19311
1784779728.959,70.035294,-347.414307,-89.451,15.582,0.00925,-0.18873
1784779729.111,70.028297,-347.934113,-89.402,15.607,0.00928,-0.18372
1784779729.264,70.021706,-348.454773,-89.349,15.632,0.00953,-0.17913
1784779729.417,70.015549,-348.976196,-89.295,15.658,0.00873,-0.17780
1784779729.566,70.009804,-349.498535,-89.240,15.686,0.00870,-0.17887
1784779729.714,70.004410,-350.021851,-89.189,15.714,0.00787,-0.17972
1784779729.867,69.999374,-350.546082,-89.140,15.746,0.00702,-0.18020
1784779730.018,69.994804,-351.071350,-89.097,15.779,0.00727,-0.18021
1784779730.165,69.990746,-351.597778,-89.056,15.813,0.00717,-0.17969
1784779730.321,69.987129,-352.124817,-89.016,15.758,0.00719,-0.17875
1784779730.475,69.983841,-352.646515,-88.975,15.616,0.00774,-0.17964
1784779730.625,69.980804,-353.167694,-88.933,15.648,0.00760,-0.18450
1784779730.777,69.978058,-353.690002,-88.890,15.685,0.00806,-0.19072
1784779730.928,69.975723,-354.213531,-88.845,15.723,0.00776,-0.19654
1784779731.076,69.973946,-354.738281,-88.801,15.760,0.00738,-0.20181
1784779731.231,69.972610,-355.264252,-88.757,15.798,0.00765,-0.20665
1784779731.384,69.971649,-355.791443,-88.713,15.830,0.00680,-0.21112
1784779731.530,69.970886,-356.316406,-88.670,15.640,0.00658,-0.21518
1784779731.681,69.970528,-356.836914,-88.630,15.627,0.00536,-0.21678
1784779731.836,69.970642,-357.358582,-88.595,15.658,0.00420,-0.21556
1784779731.987,69.971085,-357.881134,-88.567,15.689,0.00405,-0.21369
1784779732.139,69.971756,-358.404694,-88.542,15.721,0.00321,-0.21158
1784779732.291,69.972458,-358.929260,-88.519,15.754,0.00264,-0.20943
1784779732.440,69.973206,-359.454895,-88.503,15.786,0.00293,-0.20785
1784779732.592,69.974243,-359.981567,-88.488,15.819,0.00248,-0.20874
1784779732.748,69.975525,-360.506104,-88.473,15.634,0.00274,-0.21148
1784779732.898,69.976974,-361.026245,-88.460,15.623,0.00226,-0.21411
1784779733.049,69.978500,-361.547638,-88.444,15.660,0.00179,-0.21667
1784779733.200,69.979950,-362.070374,-88.433,15.702,0.00217,-0.21932
1784779733.348,69.981476,-362.594543,-88.423,15.747,0.00188,-0.22190
1784779733.498,69.983109,-363.120239,-88.413,15.800,0.00229,-0.22439
1784779733.651,69.984650,-363.647095,-88.405,15.767,0.00203,-0.22696
1784779733.800,69.986320,-364.169250,-88.394,15.648,0.00165,-0.22806
1784779733.952,69.988121,-364.691589,-88.386,15.700,0.00200,-0.22677
1784779734.101,69.990036,-365.215790,-88.381,15.750,0.00162,-0.22449
1784779734.247,69.992004,-365.741638,-88.374,15.807,0.00123,-0.22213
1784779734.396,69.993645,-366.269165,-88.367,15.787,0.00161,-0.22007
1784779734.547,69.995079,-366.792358,-88.364,15.676,0.00136,-0.21887
1784779734.693,69.996796,-367.315979,-88.364,15.739,0.00186,-0.21866
1784779734.842,69.998795,-367.841797,-88.362,15.800,0.00241,-0.21867
1784779734.993,70.000931,-368.369507,-88.355,15.855,0.00401,-0.21856
1784779735.142,70.003059,-368.895630,-88.344,15.684,0.00585,-0.21844
1784779735.294,70.005470,-369.418091,-88.321,15.689,0.00717,-0.21805
1784779735.443,70.008011,-369.942078,-88.286,15.731,0.00820,-0.21788
1784779735.589,70.010941,-370.467468,-88.244,15.774,0.00942,-0.21770
1784779735.740,70.014252,-370.994202,-88.195,15.815,0.01002,-0.21722
1784779735.891,70.018127,-371.521606,-88.140,15.759,0.01092,-0.21619
1784779736.037,70.023010,-372.043335,-88.082,15.614,0.01106,-0.21411
1784779736.191,70.028885,-372.564270,-88.018,15.637,0.01089,-0.21097
1784779736.340,70.034973,-373.085999,-87.950,15.658,0.01125,-0.20726
1784779736.485,70.041260,-373.608307,-87.881,15.678,0.01093,-0.20305
1784779736.634,70.047989,-374.131226,-87.815,15.697,0.01059,-0.19838
1784779736.788,70.055595,-374.654755,-87.752,15.717,0.01091,-0.19284
1784779736.942,70.064087,-375.178955,-87.689,15.737,0.01039,-0.18642
1784779737.043,70.068604,-375.441315,-87.657,15.748,0.01047,-0.18293
1784779737.167,70.078094,-375.966492,-87.593,15.768,0.00979,-0.17618
1784779737.270,70.083061,-376.229309,-87.562,15.779,0.00983,-0.17459
1784779737.396,70.093132,-376.755432,-87.503,15.799,0.00918,-0.17718
1784779737.545,70.103592,-377.282288,-87.446,15.823,0.00931,-0.18290
1784779737.693,70.114349,-377.806671,-87.391,15.631,0.00861,-0.18829
1784779737.840,70.125435,-378.326538,-87.338,15.617,0.00872,-0.19321
1784779737.991,70.137146,-378.847412,-87.291,15.646,0.00802,-0.19754
1784779738.144,70.149475,-379.369324,-87.244,15.677,0.00714,-0.20128
1784779738.292,70.162292,-379.892212,-87.200,15.707,0.00659,-0.20457
1784779738.441,70.175423,-380.416168,-87.157,15.742,0.00406,-0.20757
1784779738.591,70.188858,-380.941406,-87.121,15.779,0.00159,-0.21031
1784779738.736,70.202797,-381.467896,-87.098,15.817,0.00056,-0.21259
1784779738.885,70.216965,-381.994995,-87.086,15.764,-0.00201,-0.21472
1784779739.035,70.231033,-382.516785,-87.083,15.625,-0.00304,-0.21684
1784779739.183,70.244881,-383.038086,-87.094,15.662,-0.00511,-0.21918
1784779739.331,70.258575,-383.560638,-87.114,15.699,-0.00680,-0.22170
1784779739.481,70.271973,-384.084381,-87.146,15.737,-0.00683,-0.22456
1784779739.629,70.284470,-384.609375,-87.188,15.781,-0.00766,-0.22836
1784779739.784,70.296608,-385.135803,-87.242,15.823,-0.00806,-0.23257
1784779739.931,70.308632,-385.660522,-87.295,15.648,-0.00732,-0.23683
1784779740.078,70.320389,-386.181274,-87.349,15.653,-0.00767,-0.24124
1784779740.228,70.331314,-386.703857,-87.398,15.709,-0.00689,-0.24654
1784779740.379,70.340332,-387.228210,-87.446,15.756,-0.00687,-0.25379
1784779740.524,70.348442,-387.754211,-87.501,15.798,-0.00537,-0.26201
1784779740.673,70.357414,-388.281616,-87.554,15.836,-0.00517,-0.26615
1784779740.826,70.366859,-388.807007,-87.596,15.654,-0.00536,-0.26349
1784779740.971,70.375771,-389.328278,-87.630,15.651,-0.00571,-0.25887
1784779741.120,70.383904,-389.851074,-87.662,15.687,-0.00501,-0.25504
1784779741.270,70.391594,-390.374725,-87.698,15.704,-0.00518,-0.25165
1784779741.416,70.399780,-390.898651,-87.726,15.725,-0.00467,-0.24777
1784779741.564,70.407776,-391.423096,-87.747,15.747,-0.00536,-0.24409
1784779741.716,70.415131,-391.948303,-87.771,15.767,-0.00579,-0.24105
1784779741.863,70.422241,-392.473907,-87.805,15.780,-0.00491,-0.23826
1784779742.014,70.429260,-392.999878,-87.838,15.795,-0.00504,-0.23549
1784779742.164,70.436028,-393.526306,-87.870,15.810,-0.00509,-0.23290
1784779742.311,70.442551,-394.050354,-87.903,15.619,-0.00413,-0.23053
1784779742.460,70.448242,-394.569916,-87.935,15.602,-0.00392,-0.22895
1784779742.608,70.453690,-395.090454,-87.966,15.629,-0.00279,-0.22763
1784779742.753,70.458862,-395.612000,-87.989,15.661,-0.00273,-0.22659
1784779742.905,70.463760,-396.134583,-88.011,15.690,-0.00264,-0.22583
1784779743.055,70.468521,-396.658203,-88.031,15.720,-0.00166,-0.22522
1784779743.198,70.473251,-397.182770,-88.048,15.749,-0.00153,-0.22465
1784779743.348,70.477898,-397.708282,-88.061,15.777,-0.00050,-0.22416
1784779743.496,70.482521,-398.234680,-88.070,15.804,-0.00036,-0.22352
1784779743.640,70.487030,-398.761353,-88.076,15.738,-0.00031,-0.22256
1784779743.790,70.491478,-399.282227,-88.080,15.582,0.00039,-0.22142
1784779743.939,70.496170,-399.802063,-88.082,15.601,0.00028,-0.22004
1784779744.085,70.500824,-400.322571,-88.082,15.622,0.00057,-0.21869
1784779744.236,70.505241,-400.843658,-88.081,15.643,-0.00271,-0.21758
1784779744.390,70.509567,-401.365448,-88.081,15.664,-0.00869,-0.21658
1784779744.536,70.513954,-401.887848,-88.100,15.681,-0.01178,-0.21552
1784779744.689,70.518295,-402.410797,-88.148,15.698,-0.01639,-0.21475
1784779744.838,70.522102,-402.934387,-88.223,15.717,-0.01997,-0.21481
1784779744.987,70.524841,-403.458618,-88.323,15.736,-0.02081,-0.21600
1784779745.139,70.526360,-403.983521,-88.440,15.756,-0.02272,-0.21843
1784779745.290,70.526718,-404.509064,-88.567,15.776,-0.02251,-0.22201
1784779745.441,70.525940,-405.035248,-88.702,15.794,-0.02429,-0.22674
1784779745.593,70.523972,-405.562042,-88.841,15.812,-0.02757,-0.23303
1784779745.747,70.520760,-406.086182,-88.987,15.611,-0.02880,-0.24136
1784779745.892,70.516144,-406.605438,-89.146,15.582,-0.03154,-0.25146
1784779746.044,70.509880,-407.125214,-89.322,15.596,-0.03330,-0.26322
1784779746.197,70.501892,-407.645386,-89.512,15.610,-0.03268,-0.27671
1784779746.348,70.492142,-408.166016,-89.708,15.628,-0.03316,-0.29196
1784779746.499,70.480476,-408.687073,-89.905,15.646,-0.03182,-0.30864
1784779746.653,70.466888,-409.208649,-90.101,15.664,-0.03021,-0.31745
1784779746.801,70.451523,-409.730774,-90.294,15.680,-0.03302,-0.31356
1784779746.953,70.434509,-410.253296,-90.479,15.695,-0.03361,-0.30785
1784779747.108,70.415985,-410.776306,-90.676,15.710,-0.03581,-0.30363
1784779747.255,70.395462,-411.299866,-90.879,15.732,-0.03557,-0.30138
1784779747.404,70.372696,-411.824188,-91.096,15.754,-0.03672,-0.30134
1784779747.554,70.347694,-412.349121,-91.313,15.780,-0.03942,-0.30350
1784779747.697,70.320786,-412.874817,-91.537,15.803,-0.04039,-0.30754
1784779747.845,70.292046,-413.400665,-91.772,15.738,-0.04320,-0.31166
1784779747.994,70.261497,-413.920715,-92.014,15.590,-0.04516,-0.30978
1784779748.144,70.228554,-414.439911,-92.268,15.620,-0.04447,-0.30457
1784779748.292,70.192734,-414.959839,-92.536,15.649,-0.04533,-0.30182
1784779748.442,70.154190,-415.480377,-92.812,15.667,-0.04465,-0.30174
1784779748.586,70.113785,-416.001465,-93.092,15.685,-0.04642,-0.30348
1784779748.734,70.071411,-416.523102,-93.360,15.710,-0.04797,-0.30714
1784779748.883,70.026207,-417.045349,-93.636,15.739,-0.04695,-0.31358
1784779749.028,69.977692,-417.568329,-93.916,15.769,-0.04703,-0.32326
1784779749.177,69.926147,-418.091980,-94.198,15.791,-0.04588,-0.33078
1784779749.325,69.872208,-418.615784,-94.480,15.803,-0.04827,-0.33206
1784779749.472,69.816620,-419.139252,-94.758,15.729,-0.05093,-0.33182
1784779749.621,69.759354,-419.656677,-95.046,15.577,-0.05069,-0.33390
1784779749.769,69.698914,-420.172913,-95.350,15.599,-0.05141,-0.33881
1784779749.916,69.635345,-420.689453,-95.652,15.619,-0.04985,-0.33953
1784779750.069,69.569000,-421.206146,-95.956,15.634,-0.05040,-0.33446
1784779750.220,69.500168,-421.723022,-96.257,15.650,-0.05154,-0.33009
1784779750.369,69.428650,-422.240112,-96.559,15.668,-0.05207,-0.32834
1784779750.516,69.354179,-422.757385,-96.867,15.687,-0.05027,-0.32950
1784779750.667,69.276672,-423.274841,-97.175,15.705,-0.04815,-0.33243
1784779750.817,69.196304,-423.792450,-97.477,15.719,-0.04831,-0.33177
1784779750.920,69.155167,-424.051239,-97.624,15.725,-0.04969,-0.32997
1784779751.042,69.071083,-424.568848,-97.914,15.737,-0.04851,-0.32729
1784779751.151,69.028069,-424.827667,-98.060,15.744,-0.04939,-0.32690
1784779751.272,68.939888,-425.345367,-98.354,15.758,-0.04750,-0.32825
1784779751.420,68.848755,-425.862946,-98.646,15.773,-0.04662,-0.33252
1784779751.570,68.754822,-426.380493,-98.931,15.787,-0.04486,-0.33550
1784779751.715,68.658401,-426.898010,-99.209,15.797,-0.04692,-0.33088
1784779751.864,68.559692,-427.415405,-99.482,15.804,-0.04974,-0.32320
1784779752.013,68.459030,-427.929382,-99.765,15.595,-0.05154,-0.31813
1784779752.161,68.356628,-428.437805,-100.061,15.561,-0.05052,-0.31587
1784779752.311,68.251389,-428.946045,-100.365,15.569,-0.04892,-0.31632
1784779752.460,68.143471,-429.453949,-100.667,15.577,-0.04835,-0.31592
1784779752.607,68.033005,-429.961456,-100.959,15.583,-0.04707,-0.31288
1784779752.756,67.919983,-430.468628,-101.246,15.588,-0.04526,-0.31082
1784779752.907,67.804306,-430.975281,-101.525,15.594,-0.04219,-0.31147
1784779753.050,67.686111,-431.481628,-101.790,15.599,-0.03908,-0.31422
1784779753.201,67.565666,-431.987549,-102.041,15.604,-0.03853,-0.31498
1784779753.351,67.443146,-432.493103,-102.275,15.609,-0.03979,-0.31308
1784779753.497,67.318649,-432.998291,-102.505,15.610,-0.04078,-0.31232
1784779753.648,67.191971,-433.502991,-102.742,15.609,-0.03964,-0.31380
1784779753.800,67.063011,-434.007141,-102.985,15.608,-0.03822,-0.31762
1784779753.947,66.932045,-434.510773,-103.223,15.605,-0.03846,-0.32116
1784779754.097,66.799179,-435.013794,-103.454,15.603,-0.03890,-0.31625
1784779754.247,66.664513,-435.516266,-103.684,15.601,-0.04038,-0.30440
1784779754.395,66.527954,-436.018005,-103.913,15.596,-0.04025,-0.29410
1784779754.544,66.389252,-436.518982,-104.148,15.591,-0.04140,-0.28608
1784779754.693,66.248459,-437.019043,-104.386,15.583,-0.04214,-0.28032
1784779754.840,66.105606,-437.518250,-104.632,15.574,-0.04095,-0.27737
1784779754.995,65.960587,-438.016479,-104.877,15.569,-0.04101,-0.27839
1784779755.146,65.813538,-438.513977,-105.120,15.565,-0.03930,-0.28239
1784779755.292,65.664490,-439.010803,-105.358,15.561,-0.03933,-0.28853
1784779755.443,65.513504,-439.507019,-105.595,15.560,-0.03818,-0.29659
1784779755.593,65.360374,-440.002441,-105.830,15.554,-0.03862,-0.30241
1784779755.738,65.205116,-440.497131,-106.054,15.552,-0.03929,-0.30171
1784779755.888,65.047958,-440.991302,-106.282,15.554,-0.03839,-0.29977
1784779756.040,64.888992,-441.484863,-106.514,15.554,-0.03873,-0.29968
1784779756.187,64.728058,-441.977814,-106.743,15.555,-0.03731,-0.30041
1784779756.342,64.565102,-442.470001,-106.968,15.554,-0.03812,-0.30157
1784779756.492,64.400284,-442.961487,-107.191,15.552,-0.03782,-0.30381
1784779756.638,64.233635,-443.452271,-107.416,15.548,-0.03924,-0.30315
1784779756.792,64.065193,-443.942322,-107.642,15.545,-0.04010,-0.29850
1784779756.941,63.894489,-444.431671,-107.871,15.551,-0.03895,-0.29501
1784779757.089,63.721001,-444.919983,-108.119,15.548,-0.03896,-0.29430
1784779757.243,63.545937,-445.407837,-108.359,15.548,-0.03943,-0.29373
1784779757.395,63.369385,-445.895172,-108.596,15.547,-0.03810,-0.29334
1784779757.541,63.191059,-446.381775,-108.831,15.545,-0.03801,-0.29467
1784779757.692,63.010628,-446.867493,-109.058,15.549,-0.03662,-0.29739
1784779757.841,62.827469,-447.352722,-109.276,15.554,-0.03802,-0.29895
1784779757.987,62.641998,-447.836853,-109.496,15.549,-0.03782,-0.29969
1784779758.137,62.455544,-448.320374,-109.722,15.544,-0.03934,-0.30059
1784779758.287,62.267559,-448.803070,-109.946,15.538,-0.04038,-0.30044
1784779758.437,62.077812,-449.285034,-110.179,15.536,-0.03921,-0.30027
1784779758.590,61.886185,-449.766174,-110.414,15.533,-0.04009,-0.30208
1784779758.743,61.692696,-450.246399,-110.646,15.525,-0.04038,-0.30350
1784779758.891,61.497066,-450.725403,-110.879,15.518,-0.04334,-0.30140
1784779759.042,61.299362,-451.203369,-111.118,15.511,-0.04550,-0.29823
1784779759.195,61.099895,-451.680206,-111.376,15.500,-0.04482,-0.29711
1784779759.345,60.898506,-452.155853,-111.640,15.491,-0.04542,-0.29824
1784779759.495,60.695061,-452.630249,-111.908,15.479,-0.04545,-0.29960
1784779759.646,60.489357,-453.103210,-112.178,15.467,-0.05063,-0.30005
1784779759.796,60.281487,-453.574768,-112.451,15.455,-0.05609,-0.30158
1784779759.952,60.071510,-454.044983,-112.752,15.444,-0.05744,-0.30559
1784779760.102,59.859116,-454.513763,-113.077,15.436,-0.05781,-0.31218
1784779760.251,59.643860,-454.981018,-113.417,15.431,-0.06216,-0.31684
1784779760.404,59.425194,-455.446350,-113.758,15.428,-0.06924,-0.31849
1784779760.557,59.203533,-455.910034,-114.135,15.419,-0.07158,-0.32160
1784779760.703,58.979286,-456.372253,-114.545,15.411,-0.07275,-0.32767
1784779760.856,58.752190,-456.832825,-114.961,15.401,-0.07866,-0.33703
1784779761.008,58.521835,-457.291504,-115.394,15.397,-0.08207,-0.34930
1784779761.157,58.287586,-457.748199,-115.846,15.393,-0.08928,-0.35849
1784779761.310,58.049126,-458.202698,-116.330,15.393,-0.09073,-0.36403
1784779761.463,57.806610,-458.654877,-116.848,15.385,-0.09552,-0.37293
1784779761.610,57.560532,-459.104736,-117.390,15.376,-0.10099,-0.38606
1784779761.762,57.310448,-459.552002,-117.952,15.367,-0.10493,-0.40394
1784779761.916,57.056061,-459.996399,-118.537,15.354,-0.10100,-0.42410
1784779762.063,56.797157,-460.437622,-119.143,15.337,-0.10185,-0.43442
1784779762.215,56.533367,-460.875305,-119.737,15.325,-0.10166,-0.43792
1784779762.369,56.265244,-461.309937,-120.334,15.316,-0.10215,-0.44558
1784779762.519,55.993179,-461.741699,-120.934,15.308,-0.09720,-0.45851
1784779762.672,55.716896,-462.170563,-121.527,15.301,-0.09517,-0.49125
1784779762.828,55.436264,-462.596313,-122.104,15.297,-0.09809,-0.47354
1784779762.976,55.151291,-463.018829,-122.658,15.285,-0.09723,-0.47069
1784779763.130,54.862251,-463.438232,-123.229,15.276,-0.09310,-0.47249
1784779763.285,54.569389,-463.854858,-123.799,15.271,-0.08894,-0.47370
1784779763.437,54.272556,-464.268402,-124.341,15.268,-0.08998,-0.46502
1784779763.591,53.971954,-464.679199,-124.858,15.269,-0.08667,-0.45356
1784779763.748,53.667618,-465.087219,-125.373,15.268,-0.08269,-0.44654
1784779763.896,53.359619,-465.492401,-125.882,15.263,-0.07964,-0.43866
1784779764.052,53.048134,-465.894653,-126.367,15.258,-0.07657,-0.42462
1784779764.216,52.733582,-466.294128,-126.833,15.251,-0.07267,-0.40976
1784779764.381,52.416180,-466.691162,-127.280,15.248,-0.07100,-0.39862
1784779764.536,52.095844,-467.085815,-127.707,15.244,-0.06748,-0.39126
1784779764.693,51.772751,-467.478027,-128.123,15.237,-0.06512,-0.38748
1784779764.845,51.446899,-467.867493,-128.516,15.229,-0.06124,-0.38144
1784779765.002,51.118397,-468.254578,-128.894,15.224,-0.05877,-0.36949
1784779765.162,50.787678,-468.639435,-129.255,15.218,-0.05739,-0.35724
1784779765.314,50.454948,-469.022247,-129.600,15.212,-0.05476,-0.34786
1784779765.469,50.120201,-469.403015,-129.937,15.208,-0.05339,-0.34134
1784779765.624,49.783287,-469.781616,-130.256,15.206,-0.05049,-0.33762
1784779765.775,49.444363,-470.158173,-130.565,15.202,-0.04928,-0.33258
1784779765.929,49.103462,-470.532837,-130.857,15.198,-0.04773,-0.32429
1784779766.087,48.760757,-470.905762,-131.141,15.194,-0.04892,-0.31690
1784779766.240,48.416374,-471.277039,-131.422,15.191,-0.04956,-0.31186
1784779766.399,48.070114,-471.646545,-131.706,15.195,-0.04787,-0.30940
1784779766.557,47.721825,-472.014526,-131.994,15.201,-0.04606,-0.30911
1784779766.710,47.371582,-472.380981,-132.277,15.209,-0.04756,-0.30730
1784779766.867,47.019371,-472.745819,-132.552,15.220,-0.04980,-0.30313
1784779767.024,46.665382,-473.109406,-132.829,15.232,-0.04935,-0.30001
1784779767.178,46.309345,-473.471497,-133.114,15.246,-0.05020,-0.29939
1784779767.333,45.950989,-473.832031,-133.405,15.261,-0.04852,-0.30153
1784779767.490,45.590233,-474.190765,-133.697,15.274,-0.04907,-0.30614
1784779767.642,45.227016,-474.547821,-133.981,15.292,-0.04893,-0.30937
1784779767.802,44.861629,-474.903687,-134.266,15.316,-0.05178,-0.31059
1784779767.960,44.494118,-475.258636,-134.564,15.339,-0.05358,-0.31317
1784779768.113,44.124184,-475.612366,-134.875,15.363,-0.05239,-0.31833
1784779768.270,43.751663,-475.964539,-135.191,15.388,-0.05064,-0.32575
1784779768.427,43.376579,-476.315125,-135.505,15.407,-0.05027,-0.32982
1784779768.580,42.998840,-476.663879,-135.809,15.429,-0.05274,-0.33003
1784779768.738,42.618671,-477.011108,-136.115,15.454,-0.05202,-0.33175
1784779768.896,42.236214,-477.356750,-136.427,15.473,-0.05282,-0.33619
1784779769.050,41.851730,-477.701019,-136.744,15.490,-0.05113,-0.34164
1784779769.209,41.465012,-478.043640,-137.061,15.506,-0.05071,-0.34238
1784779769.368,41.075951,-478.384216,-137.367,15.518,-0.04989,-0.33940
1784779769.523,40.684544,-478.722778,-137.671,15.531,-0.04722,-0.33880
1784779769.682,40.290897,-479.059509,-137.971,15.544,-0.04612,-0.34105
1784779769.844,39.895233,-479.394531,-138.259,15.555,-0.04364,-0.34591
1784779769.997,39.497898,-479.728088,-138.537,15.560,-0.04253,-0.34988
1784779770.156,39.099201,-480.060364,-138.802,15.563,-0.04134,-0.34584
1784779770.314,38.699097,-480.390991,-139.055,15.565,-0.03884,-0.33755
1784779770.472,38.297497,-480.719849,-139.302,15.564,-0.03770,-0.33141
1784779770.630,37.894276,-481.046692,-139.531,15.565,-0.03737,-0.32785
1784779770.789,37.489666,-481.371582,-139.754,15.562,-0.03560,-0.32669
1784779770.945,37.084351,-481.695007,-139.978,15.554,-0.03356,-0.32712
1784779771.105,36.678188,-482.016876,-140.190,15.546,-0.03291,-0.32489
1784779771.265,36.271015,-482.337006,-140.391,15.537,-0.03289,-0.31705
1784779771.425,35.862911,-482.655426,-140.592,15.532,-0.03416,-0.30807
1784779771.585,35.453743,-482.972473,-140.790,15.532,-0.03377,-0.30083
1784779771.744,35.043346,-483.287964,-140.991,15.534,-0.03477,-0.29558
1784779771.900,34.631588,-483.602020,-141.197,15.543,-0.03401,-0.29229
1784779772.063,34.218163,-483.914368,-141.407,15.552,-0.03528,-0.29126
1784779772.226,33.803078,-484.225037,-141.615,15.564,-0.03629,-0.29057
1784779772.384,33.386456,-484.534485,-141.836,15.580,-0.03487,-0.28948
1784779772.544,32.968563,-484.843201,-142.059,15.597,-0.03485,-0.28920
1784779772.707,32.549248,-485.150970,-142.276,15.615,-0.03360,-0.29053
1784779772.864,32.128025,-485.457428,-142.484,15.634,-0.03458,-0.29405
1784779773.027,31.705040,-485.762512,-142.693,15.652,-0.03349,-0.29911
1784779773.191,31.280296,-486.066254,-142.905,15.672,-0.03379,-0.30289
1784779773.350,30.853882,-486.368896,-143.109,15.689,-0.03527,-0.30544
1784779773.451,30.640169,-486.519897,-143.213,15.697,-0.03531,-0.30712
1784779773.588,30.211689,-486.820984,-143.427,15.714,-0.03726,-0.31183
1784779773.699,29.996914,-486.971069,-143.536,15.719,-0.03703,-0.31487
1784779773.835,29.566391,-487.270233,-143.755,15.730,-0.03639,-0.32105
1784779774.000,29.134567,-487.568115,-143.980,15.742,-0.03710,-0.32227
1784779774.163,28.701416,-487.864594,-144.203,15.750,-0.03777,-0.31972
1784779774.324,28.266792,-488.159424,-144.425,15.762,-0.03711,-0.31887
1784779774.489,27.830521,-488.452454,-144.649,15.774,-0.03847,-0.31913
1784779774.652,27.392662,-488.743744,-144.873,15.786,-0.03929,-0.31767
1784779774.813,26.953369,-489.033722,-145.106,15.802,-0.03935,-0.31548
1784779774.913,26.733154,-489.178223,-145.223,15.810,-0.03852,-0.31508
1784779775.053,26.294262,-489.464355,-145.455,15.608,-0.03665,-0.31584
1784779775.164,26.076462,-489.605408,-145.570,15.572,-0.03699,-0.31701
1784779775.306,25.639589,-489.886414,-145.799,15.590,-0.03522,-0.31899
1784779775.470,25.200897,-490.165955,-146.022,15.610,-0.03581,-0.31957
1784779775.634,24.760633,-490.444092,-146.239,15.629,-0.03644,-0.32065
1784779775.794,24.318857,-490.721130,-146.458,15.650,-0.03508,-0.32330
1784779775.957,23.875544,-490.996948,-146.676,15.670,-0.03495,-0.32313
1784779776.124,23.430691,-491.271454,-146.888,15.686,-0.03321,-0.31811
1784779776.285,22.984303,-491.544281,-147.096,15.699,-0.03261,-0.31348
1784779776.386,22.760612,-491.680176,-147.198,15.706,-0.03167,-0.31186
1784779776.533,22.312273,-491.951050,-147.399,15.717,-0.03138,-0.30990
1784779776.643,22.087685,-492.085999,-147.497,15.723,-0.03057,-0.30956
1784779776.782,21.637699,-492.355164,-147.689,15.735,-0.03028,-0.30938
