time,x,y,yaw,speed,steer,signed_cte
1784809293.927,22.213701,341.619202,-21.508,29.982,-0.11353,-0.12680
1784809294.028,22.825123,341.356628,-22.326,29.946,-0.11208,-0.13034
1784809294.139,23.827639,340.903503,-23.651,29.895,-0.10652,-0.12891
1784809294.270,24.809742,340.432373,-24.920,29.838,-0.10025,-0.11749
1784809294.401,25.774151,339.943909,-26.111,29.794,-0.09690,-0.11644
1784809294.534,26.742847,339.428192,-27.255,29.742,-0.09244,-0.10921
1784809294.668,27.706850,338.890625,-28.371,29.692,-0.09221,-0.11035
1784809294.786,28.389269,338.495209,-29.142,29.667,-0.09313,-0.10615
1784809294.903,29.344366,337.920868,-30.235,29.619,-0.09499,-0.11202
1784809295.015,30.007055,337.507629,-31.017,29.587,-0.09780,-0.11674
1784809295.127,30.923429,336.915192,-32.125,29.568,-0.09957,-0.12148
1784809295.260,31.835474,336.299622,-33.275,29.571,-0.10015,-0.12988
1784809295.393,32.721962,335.675079,-34.418,29.578,-0.09873,-0.13337
1784809295.527,33.605297,335.025818,-35.574,29.588,-0.09876,-0.13403
1784809295.628,34.127651,334.628662,-36.257,29.596,-0.09732,-0.13131
1784809295.739,34.990223,333.950958,-37.400,29.608,-0.09832,-0.12445
1784809295.874,35.846725,333.250061,-38.542,29.589,-0.10048,-0.12301
1784809296.008,36.682526,332.537964,-39.692,29.607,-0.10675,-0.11942
1784809296.142,37.513493,331.800171,-40.916,29.599,-0.10801,-0.12532
1784809296.260,38.080303,331.277893,-41.790,29.585,-0.10555,-0.12401
1784809296.376,38.895096,330.498016,-43.072,29.667,-0.10269,-0.13273
1784809296.490,39.451660,329.944672,-43.939,29.792,-0.10124,-0.13395
1784809296.606,40.243519,329.128113,-45.167,30.063,-0.09974,-0.13140
1784809296.707,40.705547,328.635437,-45.884,30.252,-0.09722,-0.12013
1784809296.819,41.461864,327.801849,-47.056,30.538,-0.09403,-0.11323
1784809296.937,41.999199,327.188416,-47.874,30.773,-0.09181,-0.10631
1784809297.053,42.752426,326.298462,-49.017,31.092,-0.09026,-0.11244
1784809297.171,43.279560,325.653961,-49.813,31.312,-0.08855,-0.12748
1784809297.286,44.033684,324.699341,-50.959,31.609,-0.08685,-0.12737
1784809297.395,44.500008,324.088989,-51.670,31.776,-0.08571,-0.12396
1784809297.514,45.228630,323.103180,-52.784,32.055,-0.08351,-0.12104
1784809297.633,45.735775,322.392761,-53.565,32.249,-0.08140,-0.12950
1784809297.754,46.474808,321.319946,-54.700,32.512,-0.07815,-0.13174
1784809297.858,46.991814,320.541809,-55.491,32.694,-0.07387,-0.13698
1784809297.964,47.414200,319.888580,-56.129,32.837,-0.07212,-0.13365
1784809298.068,47.911766,319.098297,-56.859,33.045,-0.07273,-0.13662
1784809298.169,48.400932,318.299255,-57.575,33.213,-0.07152,-0.13359
1784809298.273,48.898186,317.463593,-58.317,33.378,-0.06796,-0.13143
1784809298.376,49.379387,316.630920,-59.040,33.538,-0.06359,-0.13013
1784809298.483,49.863331,315.768463,-59.748,33.697,-0.06306,-0.13334
1784809298.608,50.520542,314.556519,-60.673,33.944,-0.06238,-0.13534
1784809298.729,50.962524,313.714691,-61.305,34.094,-0.06037,-0.14878
1784809298.843,51.451763,312.756287,-62.011,34.242,-0.06457,-0.14430
1784809298.952,51.908314,311.835327,-62.668,34.414,-0.06817,-0.13534
1784809299.063,52.363873,310.888794,-63.370,34.555,-0.06943,-0.13842
1784809299.175,52.817963,309.914429,-64.133,34.718,-0.07423,-0.15497
1784809299.289,53.264046,308.922668,-64.923,34.853,-0.08044,-0.16531
1784809299.415,53.826920,307.613281,-66.050,35.059,-0.08211,-0.16475
1784809299.517,54.206573,306.686523,-66.902,35.186,-0.07954,-0.18145
1784809299.627,54.588036,305.712769,-67.798,35.311,-0.07515,-0.18822
1784809299.728,54.937225,304.779266,-68.628,35.435,-0.07069,-0.17453
1784809299.846,55.260468,303.876282,-69.387,35.557,-0.06521,-0.17487
1784809299.950,55.591724,302.910675,-70.147,35.678,-0.06002,-0.18311
1784809300.050,55.906891,301.952789,-70.838,35.795,-0.05747,-0.15722
1784809300.178,56.345688,300.552948,-71.760,35.971,-0.05267,-0.12507
1784809300.298,56.628685,299.607330,-72.349,36.075,-0.04866,-0.11623
1784809300.403,56.916855,298.607178,-72.930,36.174,-0.04672,-0.11760
1784809300.526,57.307377,297.187805,-73.683,36.308,-0.04352,-0.12353
1784809300.639,57.542244,296.297974,-74.128,36.398,-0.04082,-0.13146
1784809300.762,57.902843,294.873840,-74.800,36.530,-0.03800,-0.14856
1784809300.862,58.143177,293.884949,-75.224,36.622,-0.04084,-0.14495
1784809300.969,58.387703,292.843536,-75.660,36.712,-0.04274,-0.14876
1784809301.074,58.622387,291.808502,-76.125,36.818,-0.04343,-0.16067
1784809301.195,58.868797,290.677246,-76.651,36.903,-0.04456,-0.16683
1784809301.314,59.112526,289.504517,-77.205,36.994,-0.04511,-0.16910
1784809301.415,59.316425,288.477539,-77.703,37.067,-0.04397,-0.18042
1784809301.520,59.516685,287.421021,-78.217,37.135,-0.04359,-0.20137
1784809301.621,59.702095,286.393738,-78.704,37.199,-0.04472,-0.20611
1784809301.722,59.879913,285.358093,-79.191,37.262,-0.04624,-0.19078
1784809301.841,60.042404,284.361877,-79.668,37.325,-0.04588,-0.18443
1784809301.945,60.206589,283.298065,-80.188,37.400,-0.04448,-0.18671
1784809302.051,60.365425,282.201355,-80.721,37.465,-0.04229,-0.18224
1784809302.176,60.566467,280.697021,-81.429,37.557,-0.03773,-0.18030
1784809302.283,60.702118,279.593719,-81.912,37.623,-0.03633,-0.18852
1784809302.389,60.829247,278.483154,-82.362,37.697,-0.03442,-0.18059
1784809302.490,60.941929,277.428619,-82.773,37.758,-0.03407,-0.17057
1784809302.603,61.058182,276.260101,-83.207,37.817,-0.03328,-0.16317
1784809302.711,61.160866,275.144989,-83.611,37.882,-0.03345,-0.16388
1784809302.815,61.254883,274.041107,-84.004,37.935,-0.03508,-0.16592
1784809302.922,61.342327,272.923584,-84.404,37.986,-0.03501,-0.17405
1784809303.026,61.420006,271.832733,-84.810,38.041,-0.03416,-0.18494
1784809303.129,61.489353,270.750427,-85.214,38.087,-0.03244,-0.18617
1784809303.237,61.554352,269.604675,-85.631,38.130,-0.03003,-0.19334
1784809303.339,61.607746,268.528137,-86.006,38.172,-0.02695,-0.19421
1784809303.440,61.654205,267.454285,-86.351,38.211,-0.02372,-0.19895
1784809303.541,61.694256,266.385559,-86.659,38.248,-0.02025,-0.19359
1784809303.649,61.730343,265.267883,-86.941,38.291,-0.01684,-0.18196
1784809303.752,61.760635,264.173370,-87.179,38.324,-0.01364,-0.17561
1784809303.870,61.785622,263.128265,-87.368,38.357,-0.01090,-0.17313
1784809303.980,61.809574,261.965973,-87.540,38.389,-0.00783,-0.17007
1784809304.082,61.828789,260.896240,-87.664,38.420,-0.00535,-0.16928
1784809304.203,61.853165,259.350739,-87.785,38.466,-0.00291,-0.17153
1784809304.307,61.868874,258.249084,-87.835,38.500,-0.00230,-0.17480
1784809304.418,61.884808,257.058960,-87.877,38.544,-0.00097,-0.17936
1784809304.519,61.898754,255.975342,-87.906,38.582,0.00064,-0.18300
1784809304.630,61.913006,254.814392,-87.917,38.622,0.00174,-0.18637
1784809304.735,61.926811,253.680756,-87.912,38.668,0.00182,-0.19119
1784809304.848,61.939095,252.694534,-87.897,38.699,0.00180,-0.19804
1784809304.956,61.953911,251.533813,-87.876,38.744,0.00067,-0.20296
1784809305.062,61.968773,250.405945,-87.857,38.781,0.00003,-0.20305
1784809305.163,61.983521,249.313385,-87.849,38.814,-0.00186,-0.20288
1784809305.288,62.004971,247.746262,-87.856,38.858,-0.00322,-0.20860
1784809305.405,62.018902,246.714905,-87.884,38.885,-0.00507,-0.21371
1784809305.509,62.033726,245.593124,-87.924,38.911,-0.00564,-0.21961
1784809305.621,62.048508,244.391632,-87.984,38.941,-0.00498,-0.22696
1784809305.743,62.065605,242.818512,-88.075,38.970,-0.00359,-0.22764
1784809305.863,62.075756,241.748413,-88.128,38.991,-0.00369,-0.22674
1784809305.973,62.085732,240.568848,-88.175,39.012,-0.00417,-0.22250
1784809306.074,62.094135,239.467651,-88.220,39.036,-0.00291,-0.21805
1784809306.175,62.101627,238.380234,-88.267,39.056,-0.00083,-0.21220
1784809306.286,62.109047,237.189331,-88.304,39.080,0.00033,-0.20471
1784809306.410,62.118095,235.596375,-88.315,39.113,0.00045,-0.20514
1784809306.522,62.124760,234.399506,-88.315,39.142,-0.00007,-0.21107
1784809306.642,62.130768,233.304688,-88.314,39.165,-0.00091,-0.20846
1784809306.754,62.137360,232.105804,-88.314,39.188,-0.00145,-0.20024
1784809306.867,62.143814,230.930573,-88.324,39.216,-0.00186,-0.20089
1784809306.994,62.152431,229.319092,-88.349,39.249,-0.00198,-0.21473
1784809307.114,62.157726,228.224258,-88.370,39.270,-0.00161,-0.21897
1784809307.237,62.164238,226.656967,-88.404,39.300,0.00034,-0.22083
1784809307.348,62.168411,225.499054,-88.415,39.320,0.00156,-0.21919
1784809307.450,62.172543,224.373734,-88.411,39.335,0.00168,-0.21746
1784809307.555,62.177132,223.234131,-88.394,39.350,0.00069,-0.21512
1784809307.663,62.182110,222.082001,-88.378,39.369,0.00080,-0.21232
1784809307.764,62.186756,220.964478,-88.374,39.385,0.00191,-0.20997
1784809307.871,62.191528,219.803268,-88.368,39.411,0.00170,-0.20778
1784809307.975,62.195923,218.657578,-88.351,39.431,0.00052,-0.20958
1784809308.077,62.200684,217.541916,-88.335,39.440,0.00005,-0.21875
1784809308.183,62.206810,216.382523,-88.327,39.460,-0.00088,-0.22497
1784809308.288,62.213158,215.237915,-88.327,39.477,-0.00102,-0.22042
1784809308.392,62.219437,214.102036,-88.342,39.483,-0.00045,-0.21579
1784809308.499,62.226105,212.921082,-88.355,39.500,0.00007,-0.21958
1784809308.604,62.231853,211.762878,-88.357,39.511,0.00068,-0.22551
1784809308.710,62.237598,210.600616,-88.358,39.524,0.00057,-0.22247
1784809308.815,62.243446,209.450912,-88.351,39.536,-0.00025,-0.21611
1784809308.937,62.249043,208.344055,-88.347,39.550,-0.00057,-0.21104
1784809309.042,62.254539,207.188416,-88.353,39.558,-0.00029,-0.20720
1784809309.145,62.259655,206.047729,-88.364,39.566,0.00059,-0.20994
1784809309.250,62.264481,204.930206,-88.365,39.575,0.00071,-0.21456
1784809309.352,62.269733,203.789169,-88.356,39.581,0.00093,-0.21813
1784809309.457,62.275517,202.642609,-88.346,39.580,0.00042,-0.21849
1784809309.599,62.285439,200.889465,-88.336,39.590,-0.00025,-0.21505
1784809309.719,62.291660,199.744385,-88.335,39.597,-0.00063,-0.20972
1784809309.845,62.299950,198.125931,-88.343,39.612,-0.00061,-0.21073
1784809309.954,62.305275,196.958145,-88.352,39.588,0.00002,-0.21705
1784809310.073,62.310158,195.877777,-88.361,39.581,-0.00021,-0.21938
1784809310.174,62.314995,194.765213,-88.366,39.595,0.00038,-0.21916
1784809310.285,62.320259,193.576691,-88.368,39.607,0.00069,-0.21883
1784809310.410,62.327766,191.954498,-88.363,39.590,0.00101,-0.21805
1784809310.529,62.333027,190.870163,-88.357,39.579,0.00074,-0.21729
1784809310.638,62.338608,189.676117,-88.349,39.596,0.00082,-0.21666
1784809310.747,62.343834,188.491669,-88.347,39.609,0.00100,-0.21635
1784809310.852,62.348988,187.332199,-88.338,39.597,0.00098,-0.21601
1784809310.957,62.354630,186.182831,-88.321,39.592,0.00131,-0.21586
1784809311.059,62.360893,185.057587,-88.304,39.606,0.00144,-0.21666
1784809311.163,62.367905,183.923233,-88.292,39.607,0.00257,-0.21681
1784809311.266,62.375168,182.771683,-88.277,39.588,0.00417,-0.21682
1784809311.377,62.382156,181.598999,-88.250,39.593,0.00517,-0.21724
1784809311.488,62.389751,180.404755,-88.203,39.601,0.00579,-0.21719
1784809311.597,62.398857,179.175980,-88.138,39.597,0.00604,-0.21584
1784809311.700,62.408897,178.046692,-88.071,39.578,0.00571,-0.21294
1784809311.801,62.420868,176.927704,-88.003,39.584,0.00606,-0.20810
1784809311.907,62.434639,175.766068,-87.932,39.589,0.00709,-0.20919
1784809312.034,62.455929,174.132782,-87.823,39.602,0.00698,-0.21520
1784809312.147,62.470215,173.135651,-87.750,39.603,0.00690,-0.21758
1784809312.248,62.487835,172.012466,-87.668,39.580,0.00705,-0.21874
1784809312.356,62.507984,170.845200,-87.582,39.584,0.00681,-0.21810
1784809312.462,62.529991,169.679108,-87.496,39.593,0.00793,-0.21559
1784809312.572,62.554115,168.502548,-87.410,39.601,0.00893,-0.21543
1784809312.690,62.582108,167.246582,-87.303,39.603,0.00965,-0.21932
1784809312.824,62.623974,165.535400,-87.139,39.578,0.00943,-0.22093
1784809312.934,62.650322,164.546921,-87.041,39.583,0.01055,-0.21970
1784809313.065,62.698044,162.890686,-86.874,39.595,0.01087,-0.21406
1784809313.183,62.731392,161.822037,-86.754,39.601,0.01099,-0.21099
1784809313.286,62.769638,160.681000,-86.623,39.599,0.01032,-0.21677
1784809313.407,62.826252,159.124649,-86.449,39.590,0.00983,-0.22123
1784809313.524,62.866573,158.088318,-86.338,39.596,0.00958,-0.22157
1784809313.699,62.939575,156.325851,-86.155,39.610,0.00841,-0.21977
1784809313.822,62.987648,155.231415,-86.046,39.596,0.00854,-0.22387
1784809313.939,63.059017,153.685699,-85.906,39.591,0.00836,-0.22693
1784809314.042,63.113754,152.548325,-85.808,39.600,0.00866,-0.22697
1784809314.154,63.162148,151.574783,-85.723,39.609,0.00820,-0.22591
1784809314.257,63.221367,150.418594,-85.620,39.597,0.00743,-0.22714
1784809314.362,63.281395,149.290039,-85.524,39.579,0.00693,-0.22692
1784809314.464,63.342060,148.186356,-85.435,39.583,0.00694,-0.22475
1784809314.584,63.431114,146.623322,-85.319,39.588,0.00613,-0.22142
1784809314.700,63.492561,145.573883,-85.246,39.591,0.00517,-0.22334
1784809314.808,63.563347,144.392944,-85.173,39.595,0.00261,-0.22391
1784809314.915,63.633160,143.253998,-85.113,39.601,0.00001,-0.22293
1784809315.035,63.732025,141.664261,-85.082,39.585,-0.00244,-0.22042
1784809315.136,63.800274,140.569763,-85.091,39.585,-0.00298,-0.22247
1784809315.245,63.874409,139.371002,-85.123,39.597,-0.00298,-0.22642
1784809315.366,63.940674,138.284576,-85.158,39.603,-0.00304,-0.23092
1784809315.486,64.035408,136.712662,-85.211,39.588,-0.00257,-0.23467
1784809315.606,64.099678,135.633942,-85.244,39.586,-0.00193,-0.22816
1784809315.713,64.168579,134.464783,-85.276,39.590,-0.00134,-0.22160
1784809315.816,64.234474,133.336304,-85.301,39.595,-0.00088,-0.21588
1784809315.917,64.298401,132.232834,-85.318,39.603,-0.00005,-0.21100
1784809316.038,64.389786,130.648849,-85.329,39.596,0.00045,-0.20993
1784809316.142,64.454788,129.522125,-85.332,39.577,0.00025,-0.20994
1784809316.246,64.520226,128.390839,-85.330,39.585,0.00054,-0.20978
1784809316.364,64.581886,127.327682,-85.326,39.599,-0.00009,-0.20946
1784809316.465,64.647034,126.203415,-85.321,39.607,0.00012,-0.20977
1784809316.590,64.739838,124.605385,-85.323,39.588,0.00087,-0.21179
1784809316.700,64.807648,123.432266,-85.323,39.573,0.00150,-0.21360
1784809316.818,64.870323,122.349388,-85.315,39.582,0.00164,-0.21520
1784809316.940,64.960876,120.786957,-85.294,39.590,0.00152,-0.21570
1784809317.052,65.019287,119.788254,-85.277,39.598,0.00110,-0.21438
1784809317.174,65.111496,118.226242,-85.249,39.607,0.00087,-0.21146
1784809317.294,65.176064,117.137222,-85.234,39.585,0.00001,-0.20961
1784809317.414,65.268219,115.590546,-85.228,39.593,-0.00027,-0.21310
1784809317.534,65.332672,114.508316,-85.230,39.608,0.00043,-0.21620
1784809317.642,65.402000,113.340912,-85.232,39.610,0.00088,-0.21974
1784809317.743,65.467934,112.230530,-85.229,39.591,0.00161,-0.22151
1784809317.859,65.559387,110.694046,-85.214,39.603,0.00126,-0.21904
1784809317.967,65.615257,109.759880,-85.201,39.608,-0.00013,-0.21722
1784809318.093,65.709396,108.192398,-85.185,39.580,-0.00207,-0.21378
1784809318.213,65.777145,107.066498,-85.194,39.580,-0.00257,-0.21182
1784809318.315,65.844513,105.944092,-85.217,39.584,-0.00435,-0.21425
1784809318.438,65.937965,104.372162,-85.268,39.583,-0.00698,-0.21938
1784809318.556,66.000504,103.302650,-85.327,39.580,-0.00785,-0.22391
1784809318.658,66.063705,102.200256,-85.410,39.574,-0.00870,-0.22905
1784809318.769,66.130989,100.990234,-85.514,39.567,-0.00872,-0.22707
1784809318.883,66.197784,99.744308,-85.628,39.555,-0.00822,-0.22545
1784809318.991,66.258911,98.576477,-85.727,39.547,-0.00795,-0.22542
1784809319.112,66.338951,96.990891,-85.855,39.535,-0.01209,-0.22186
1784809319.213,66.393448,95.891312,-85.949,39.535,-0.01524,-0.21308
1784809319.330,66.444527,94.823807,-86.070,39.537,-0.01843,-0.20638
1784809319.450,66.512962,93.275803,-86.325,39.553,-0.01960,-0.20230
1784809319.551,66.556664,92.172401,-86.547,39.569,-0.01955,-0.20447
1784809319.663,66.591644,91.181335,-86.754,39.587,-0.01859,-0.21068
1784809319.767,66.625984,90.049667,-86.995,39.602,-0.01645,-0.22338
1784809319.878,66.657471,88.842010,-87.240,39.607,-0.01398,-0.23063
1784809319.984,66.683777,87.671227,-87.448,39.586,-0.01213,-0.21663
1784809320.087,66.705475,86.555557,-87.612,39.589,-0.01137,-0.20622
1784809320.220,66.733406,84.856483,-87.830,39.608,-0.00965,-0.19549
1784809320.331,66.747009,83.850876,-87.950,39.614,-0.00855,-0.19206
1784809320.432,66.759171,82.749435,-88.068,39.600,-0.00686,-0.19105
1784809320.556,66.772087,81.155991,-88.211,39.589,-0.00387,-0.19426
1784809320.676,66.778931,80.071724,-88.283,39.602,-0.00193,-0.19839
1784809320.798,66.787529,78.497528,-88.343,39.596,-0.00057,-0.20086
1784809320.918,66.792961,77.402504,-88.361,39.578,-0.00029,-0.19890
1784809321.039,66.800613,75.846527,-88.371,39.580,0.00008,-0.19618
1784809321.148,66.805321,74.870377,-88.371,39.579,0.00080,-0.19489
1784809321.271,66.812767,73.303429,-88.367,39.577,0.00095,-0.19996
1784809321.377,66.818634,72.155769,-88.354,39.574,0.00074,-0.20421
1784809321.485,66.824875,70.981117,-88.343,39.572,0.00060,-0.20771
1784809321.590,66.831238,69.832115,-88.335,39.571,0.00043,-0.20884
1784809321.706,66.837242,68.775574,-88.329,39.574,0.00056,-0.20964
1784809321.826,66.845802,67.235336,-88.322,39.580,0.00024,-0.21099
1784809321.947,66.851776,66.137741,-88.316,39.585,0.00020,-0.21208
1784809322.067,66.860519,64.577881,-88.311,39.594,-0.00038,-0.21338
1784809322.178,66.866211,63.584335,-88.312,39.600,-0.00063,-0.21408
1784809322.301,66.875343,61.999294,-88.316,39.589,-0.00099,-0.21515
1784809322.418,66.881348,60.961197,-88.324,39.588,-0.00099,-0.21582
1784809322.538,66.889999,59.396072,-88.340,39.608,-0.00100,-0.21724
1784809322.640,66.895485,58.314724,-88.351,39.600,-0.00040,-0.21767
1784809322.744,66.899826,57.357864,-88.363,39.593,-0.00007,-0.21696
1784809322.862,66.906456,55.833290,-88.374,39.606,0.00029,-0.21607
1784809322.980,66.910904,54.800621,-88.374,39.580,0.00064,-0.21551
1784809323.097,66.917755,53.258499,-88.372,39.576,0.00140,-0.21446
1784809323.214,66.922943,52.195084,-88.365,39.577,0.00101,-0.21328
1784809323.338,66.931267,50.619843,-88.342,39.583,0.00068,-0.21132
1784809323.457,66.936607,49.631165,-88.331,39.587,0.00053,-0.21193
1784809323.586,66.945709,47.903122,-88.325,39.603,0.00092,-0.21364
1784809323.690,66.950478,46.978218,-88.321,39.604,0.00037,-0.21466
1784809323.790,66.956192,45.907234,-88.313,39.574,0.00018,-0.21565
1784809323.908,66.964897,44.358444,-88.309,39.565,-0.00052,-0.21663
1784809324.027,66.971451,43.277229,-88.313,39.561,-0.00055,-0.21685
1784809324.145,66.980675,41.754494,-88.320,39.557,-0.00119,-0.21715
1784809324.253,66.985901,40.822281,-88.328,39.560,-0.00150,-0.21776
1784809324.371,66.993950,39.295113,-88.346,39.567,-0.00100,-0.21902
1784809324.509,67.001541,37.758339,-88.367,39.576,-0.00056,-0.21709
1784809324.627,67.006729,36.694244,-88.374,39.584,-0.00008,-0.21546
1784809324.746,67.014412,35.141899,-88.379,39.600,0.00009,-0.21297
1784809324.865,67.019562,34.065102,-88.381,39.612,0.00052,-0.21142
1784809324.983,67.026543,32.551559,-88.381,39.595,0.00053,-0.20949
1784809325.091,67.030746,31.597164,-88.378,39.588,0.00054,-0.20848
1784809325.210,67.037544,30.066793,-88.371,39.614,0.00110,-0.20847
1784809325.329,67.042664,28.998859,-88.365,39.612,0.00074,-0.20975
1784809325.446,67.049973,27.465569,-88.354,39.596,0.00116,-0.21163
1784809325.566,67.055313,26.377136,-88.347,39.615,0.00084,-0.21282
1784809325.684,67.062637,24.831572,-88.336,39.612,0.00070,-0.21476
1784809325.791,67.066879,23.912304,-88.332,39.601,0.00115,-0.21602
1784809325.911,67.074509,22.390718,-88.325,39.582,0.00094,-0.21752
1784809326.014,67.080475,21.270092,-88.312,39.591,0.00118,-0.21827
1784809326.127,67.086441,20.214966,-88.303,39.599,0.00059,-0.21862
1784809326.243,67.095795,18.684557,-88.288,39.604,-0.00070,-0.21845
1784809326.359,67.102463,17.634342,-88.283,39.578,-0.00293,-0.21810
1784809326.477,67.112015,16.112326,-88.304,39.573,-0.00429,-0.21770
1784809326.588,67.117882,15.120857,-88.337,39.576,-0.00508,-0.21779
1784809326.720,67.125999,13.445798,-88.417,39.586,-0.00601,-0.21974
1784809326.828,67.129333,12.489912,-88.471,39.594,-0.00554,-0.22215
1784809326.948,67.132607,10.926847,-88.568,39.608,-0.00518,-0.22785
1784809327.070,67.133286,9.837534,-88.629,39.602,-0.00506,-0.22449
1784809327.187,67.132370,8.319817,-88.712,39.587,-0.00397,-0.21752
1784809327.305,67.130463,7.235291,-88.768,39.601,-0.00300,-0.21380
1784809327.426,67.126122,5.684859,-88.829,39.603,-0.00084,-0.21001
1784809327.535,67.122742,4.706163,-88.851,39.591,0.00004,-0.20822
1784809327.654,67.116951,3.164243,-88.863,39.600,0.00092,-0.20587
1784809327.773,67.112946,2.118554,-88.862,39.611,0.00158,-0.20436
1784809327.895,67.106705,0.509275,-88.847,39.588,0.00218,-0.20211
1784809328.003,67.102386,-0.651065,-88.828,39.599,0.00283,-0.20050
1784809328.106,67.098602,-1.792825,-88.804,39.612,0.00351,-0.20320
1784809328.222,67.095757,-2.832865,-88.775,39.601,0.00418,-0.20637
1784809328.341,67.092651,-4.369365,-88.721,39.567,0.00443,-0.20996
1784809328.458,67.091362,-5.435710,-88.672,39.571,0.00461,-0.21158
1784809328.578,67.090820,-6.979710,-88.598,39.577,0.00417,-0.21261
1784809328.685,67.091461,-7.939029,-88.552,39.579,0.00443,-0.21227
1784809328.803,67.094238,-9.459846,-88.483,39.587,0.00356,-0.21321
1784809328.919,67.097336,-10.506280,-88.436,39.594,0.00316,-0.21624
1784809329.037,67.103378,-12.007246,-88.382,39.605,0.00200,-0.21898
1784809329.154,67.108658,-13.086862,-88.354,39.592,0.00145,-0.22002
1784809329.272,67.116608,-14.616011,-88.326,39.582,0.00014,-0.22102
1784809329.380,67.121719,-15.567185,-88.316,39.590,-0.00054,-0.22148
1784809329.496,67.129997,-17.080465,-88.317,39.600,-0.00070,-0.22206
1784809329.598,67.136024,-18.188820,-88.322,39.609,-0.00128,-0.22252
1784809329.718,67.141907,-19.287464,-88.332,39.593,-0.00116,-0.22307
1784809329.819,67.147614,-20.388340,-88.344,39.578,-0.00141,-0.22381
1784809329.941,67.155502,-21.967262,-88.366,39.589,-0.00108,-0.22166
1784809330.047,67.159981,-22.914524,-88.378,39.597,-0.00042,-0.21969
1784809330.167,67.166855,-24.457649,-88.394,39.602,-0.00020,-0.21690
1784809330.304,67.173073,-25.970154,-88.402,39.571,-0.00017,-0.21468
1784809330.428,67.177338,-27.060251,-88.404,39.577,0.00026,-0.21330
1784809330.550,67.183434,-28.671722,-88.406,39.591,0.00055,-0.21157
1784809330.660,67.188019,-29.865822,-88.404,39.602,0.00064,-0.21217
1784809330.776,67.192902,-31.121138,-88.400,39.611,0.00089,-0.21330
1784809330.895,67.197327,-32.212902,-88.395,39.592,0.00044,-0.21411
1784809330.998,67.201897,-33.316174,-88.386,39.578,0.00042,-0.21482
1784809331.117,67.208649,-34.877968,-88.379,39.588,-0.00017,-0.21555
1784809331.219,67.212624,-35.777855,-88.380,39.595,-0.00066,-0.21589
1784809331.340,67.219467,-37.327488,-88.384,39.605,-0.00044,-0.21647
1784809331.477,67.225960,-38.835449,-88.394,39.585,-0.00084,-0.21720
1784809331.598,67.230476,-39.903881,-88.404,39.573,-0.00063,-0.21780
1784809331.713,67.236610,-41.409393,-88.415,39.586,-0.00084,-0.21778
1784809331.828,67.240715,-42.460617,-88.425,39.596,-0.00055,-0.21655
1784809331.946,67.246460,-43.988590,-88.437,39.603,-0.00057,-0.21499
1784809332.055,67.249832,-44.965572,-88.443,39.585,-0.00052,-0.21429
1784809332.174,67.254532,-46.477684,-88.456,39.584,0.00015,-0.21373
1784809332.293,67.257713,-47.593258,-88.464,39.594,0.00014,-0.21360
1784809332.395,67.260521,-48.706509,-88.464,39.600,0.00064,-0.21384
1784809332.522,67.264999,-50.309650,-88.460,39.594,0.00071,-0.21446
1784809332.642,67.268280,-51.414585,-88.454,39.580,0.00037,-0.21505
1784809332.771,67.273636,-53.070137,-88.447,39.588,0.00105,-0.21548
1784809332.878,67.276756,-54.013466,-88.443,39.592,0.00130,-0.21566
1784809332.999,67.282005,-55.533909,-88.427,39.595,0.00212,-0.21574
1784809333.119,67.286247,-56.676987,-88.411,39.597,0.00264,-0.21549
1784809333.240,67.292633,-58.219280,-88.378,39.599,0.00340,-0.21451
1784809333.354,67.297333,-59.236633,-88.348,39.603,0.00383,-0.21337
1784809333.473,67.305298,-60.791145,-88.293,39.579,0.00353,-0.21119
1784809333.576,67.312012,-61.918484,-88.247,39.581,0.00288,-0.21220
1784809333.688,67.318665,-62.903275,-88.209,39.596,0.00176,-0.21289
1784809333.794,67.326584,-63.969788,-88.178,39.611,0.00022,-0.21292
1784809333.910,67.339691,-65.586533,-88.157,39.593,-0.00089,-0.21523
1784809334.026,67.348419,-66.639771,-88.159,39.583,-0.00120,-0.21934
1784809334.142,67.360603,-68.148483,-88.174,39.601,-0.00189,-0.22554
1784809334.247,67.367828,-69.077629,-88.187,39.608,-0.00163,-0.22946
1784809334.364,67.378929,-70.583038,-88.216,39.582,-0.00192,-0.22743
1784809334.481,67.386261,-71.631210,-88.236,39.582,-0.00174,-0.22466
1784809334.597,67.396477,-73.158401,-88.267,39.599,-0.00142,-0.22110
1784809334.700,67.403290,-74.251816,-88.285,39.608,-0.00062,-0.21905
1784809334.803,67.408844,-75.179489,-88.299,39.592,-0.00036,-0.21754
1784809334.925,67.417732,-76.747292,-88.310,39.574,0.00002,-0.21548
1784809335.042,67.423515,-77.804558,-88.313,39.578,-0.00048,-0.21430
1784809335.143,67.429657,-78.929237,-88.314,39.582,-0.00099,-0.21306
1784809335.267,67.438255,-80.511490,-88.322,39.589,-0.00219,-0.21135
1784809335.387,67.444107,-81.609940,-88.341,39.595,-0.00217,-0.21117
1784809335.506,67.451660,-83.138138,-88.376,39.607,-0.00109,-0.21511
1784809335.617,67.456017,-84.141609,-88.396,39.599,-0.00056,-0.21838
1784809335.736,67.462044,-85.682442,-88.415,39.581,-0.00009,-0.22362
1784809335.855,67.465874,-86.745453,-88.424,39.591,-0.00008,-0.22029
